"Date","ABT","AEP","AES","AIG","ALL","AMGN","ARNC","ATI","AVP","AXP","BA","BAC","BAC2","BAX","BDK","BHI","BMY","BRK3","BUD.2","C","CAT","CBS","CI","CL","CMCSA","CPB","CSC","CSCO","CVX","CZR","DD","DIS","DOW","DVMT","EMC","EP","ETR","EXC","F","FDX","GD","GE","GM","GS","HAL","HCA","HD","HIG","HON","HPQ","HSH","IBM","IHRT","INTC","IP","JNJ","JPM","KHC","KO","KODK","LB","LEHMQ","LU","MCD","MDT","MEDI","MMM","MO","MRK","MS","MSFT","NSC","NSM.2","OMX","ORCL","PEP","PFE","PG","ROK","RSHCQ","RTN","S","SLB","SO","T","TGT","TWX","TXN","TYC","UIS","UPS","USB","UTX","VZ","WFC","WMB","WMT","WY","XOM","XRX"
"2006-10-01",1.95707376260767,0,1.43487434908047,1.58238830373049,2.18648675964674,0,0,2.83256340245768,0,2.6038437064605,1.65338361104309,2.62364275227958,0,1.67568616622732,0,0,1.93705963203448,0,0,2.15074883086578,2.56631685652522,0,0,1.59594277761797,1.68966924814653,1.51560882522737,0,2.51207336805347,2.10501977255317,0,0,1.39602423875666,0,0,0,0,1.63048548226575,1.60953398729961,1.25815986153137,3.01980172641409,1.4479636082974,2.1661964297281,0,3.76330186463234,2.19409977969595,0,2.50316833877728,1.53069062698312,1.53967210802542,2.28822089985892,0,1.52980149453477,0,1.80656576275981,1.40757981846593,1.23029152225384,2.59029248954647,0,1.46208027232369,0,0,0,0,2.03812297575245,1.66608524354453,0,1.80039260455229,1.19392940803743,1.34078662403582,1.57237041603467,1.81600907800299,1.55882803914093,0,0,2.32644399239914,1.41941709176381,2.25079228270855,1.3869840436628,1.83175893083524,0,0,0,0,1.40519419258169,1.45583832870208,1.28920145898179,0,2.56023262818406,0,1.96889446012587,1.72269508192212,1.30093654916569,0,1.89079914231051,1.68319507857686,1.65594969379548,2.35049251531286,1.46306976649901,2.20355592052072,1.39148856040474
"2006-11-01",2.02853826845564,0,1.54423445455309,1.73422706372211,1.88909059416938,0,0,2.95162145667382,0,2.79687096353008,1.8456972815922,3.86079356914624,0,1.6257663975149,0,0,1.87322327433766,0,0,3.1011193901533,2.78205851186789,0,0,1.68922161511366,1.82059039017856,1.64081736332976,0,2.42648421498812,1.86753695714229,0,0,1.48159320140006,0,0,0,0,1.59626638872555,1.605075493829,1.38002480841882,2.87613412553764,1.52863207573082,2.10634812154522,0,3.47592525402948,2.37418570340042,0,2.03462144678909,1.85450294134321,1.56574057213625,2.37176131874733,0,1.54888499034324,0,1.87386488634198,2.0115104721467,1.29956176020366,3.38464319443339,0,1.41618908682853,0,0,0,0,2.04820727003721,1.70563973003157,0,1.98583945680887,1.28037847404969,1.40291353022998,1.75622991253149,1.71475185570702,1.62096926279589,0,0,1.6582391508259,1.49702818598309,2.28169194015393,1.43995859945883,2.04343907156919,0,0,0,0,1.30161522446748,1.43288580548931,1.33413201377073,0,2.85364454049904,0,1.56535974640057,2.32958592235851,1.28586494892718,0,1.60928647424316,2.23468430746792,1.69189268538127,1.98851567107288,1.85091089765813,1.92804007324971,1.53100422460333
"2006-12-01",1.85695584503529,0,1.61456127029561,1.69109057096569,1.67877289090286,0,0,2.10786472443001,0,2.31238730266454,2.01877271908639,3.20240387792141,0,1.5938906777857,0,0,1.73340689162536,0,0,3.53190362928791,1.98066527484565,0,0,1.47261928547281,1.8217916579231,1.53926476701282,0,2.66470355543882,1.79293986712278,0,0,1.61053982312366,0,0,0,0,1.26271365130219,1.48470043173274,1.47911832374526,2.82811482874771,1.47517824732044,2.09756926967042,0,3.57431412944144,1.93130400317109,0,2.39739951020427,1.84311720701097,1.61948804079368,2.3136378250343,0,1.51932333632989,0,2.0601099444298,1.90593462173884,1.33985225912013,3.58403833995316,0,1.47501148601619,0,0,0,0,1.98209602382444,1.88089595868907,0,1.85931695468266,1.32450406116336,1.35874617600625,1.69676006505759,2.03677831928574,1.6864660655168,0,0,1.50748061887472,1.61661853523027,2.72573585463548,1.49175546839021,2.08330200941407,0,0,0,0,1.26015434588728,1.3891918654638,1.38472190250008,0,3.03586586637549,0,1.57355490808128,1.78498076908505,1.44074439250215,0,1.91150231766481,2.06594143318169,1.7163400700594,1.80948304462474,1.77080132665289,1.84889277177789,1.43455933371677
"2007-01-01",1.89788779258997,0,1.85851199690068,1.79585696992427,2.03434083871451,0,0,1.80614081610742,0,2.05592570704926,1.90027331296479,2.3734774724951,0,1.67985344268062,0,0,2.05104089272398,0,0,2.96908935043963,1.7048985220489,0,0,1.48822675135875,1.90342938949338,1.50217203199639,0,2.16271707183078,1.75949536562039,0,0,1.81556245405844,0,0,0,0,1.39885239770165,1.54339082224073,2.04623816900993,2.21959758924268,1.39625357576352,2.41081244679719,0,2.18766783793874,1.43951671077823,0,2.77184356622319,1.96841454067655,1.74691938174769,1.99077716065168,0,1.78397170769285,0,2.03685926322669,2.41292710414786,1.49399160130785,2.98873971202761,0,1.59489816090082,0,0,0,0,1.74866740469353,1.73826577790561,0,1.96173019581966,1.322526304783,1.67603252320765,1.81554042938517,2.25383347318122,1.64378288829937,0,0,1.58185263684731,1.89987929493533,2.36911425203962,1.6485897318721,1.59233052700625,0,0,0,0,1.49271425380942,1.56685008368288,1.61750922256155,0,2.02379955023761,0,1.67986923152948,2.13794321136513,1.67764886945043,0,1.90058714154636,1.79025987417306,1.67289041346035,1.85237819274133,1.73763623685836,1.85359442316563,1.73504542965827
"2007-02-01",1.50444200511344,0,1.96959686312298,1.64196535528067,1.59187859192255,0,0,1.71287704256195,0,1.92743573057033,1.50998182868282,2.11576083893008,0,1.85925191083135,0,0,1.70514138983187,0,0,2.01809193343581,1.58570121083261,0,0,1.21917153378717,1.72507334554415,1.18689198615488,0,2.07329288109866,1.52459916726531,0,0,1.66522636214038,0,0,0,0,1.49938330861887,1.29955276850012,1.7355465832261,1.80643854002128,1.25616570363392,1.68263960877753,0,1.83717920086167,1.45771858805934,0,2.80543877526956,1.48084525929153,1.51003682159009,1.87873871662006,0,1.86554211568157,0,1.74395986232009,1.69005793948102,1.3359940514221,2.97923944835878,0,1.39369410763795,0,0,0,0,2.00694505468422,1.65043441448782,0,1.66642449082492,1.3423607444553,1.45120262089394,1.43099453741422,1.96853889108798,1.76189797155408,0,0,1.60827505279736,1.91347660195259,1.53414361081672,1.52021532555142,1.25087962294031,0,0,0,0,1.40981621380355,1.59035621530765,1.61534466495994,0,1.88741320528575,0,1.63453485925029,1.95439815783211,1.5974398278665,0,1.52041053383359,1.32488501943007,1.43610405557246,1.53347570310294,1.51691740182985,1.59002462447619,1.57804234272414
"2007-03-01",1.35990942513092,0,1.75544201520135,1.59463981185033,1.50077528654189,0,0,1.87137559939373,0,1.85466566289102,1.5051969479457,1.75941636593315,0,1.93858434705639,0,0,1.68965821642187,0,0,1.81311862082242,1.54592143510055,0,0,1.25841985122008,1.72412587315146,1.26585810473328,0,2.0202539450877,1.48883371687965,0,0,1.62327710629606,0,0,0,0,1.41687289482481,1.42224204941918,2.16792382753054,1.85290363889132,1.32350574382014,1.84778478165925,0,1.94410391271109,1.44848077594,0,2.32945684865528,1.64275136305464,1.57776308182447,2.56647482180331,0,1.81464227505096,0,1.63264138595476,1.55060995623626,1.34635012101028,2.20759564719656,0,1.3915656635154,0,0,0,0,1.86510142312239,1.59886387395451,0,1.57403102571323,1.29652795693733,1.40065255502581,1.54148704300057,2.03608069804691,1.63359643980359,0,0,1.59712346784048,1.78932968465423,1.70065078726077,1.74746631911595,1.30099475369326,0,0,0,0,1.39856918446097,2.17183876238519,1.961602150792,0,1.62689917500078,0,1.55300015329656,1.69878968803155,1.4936457021105,0,1.56061530891157,1.30149141909864,1.37021698861749,1.54970809726027,1.53676595031691,1.68681818265968,1.56878846784968
"2007-04-01",1.52048153164433,0,1.62787713805385,1.40140303015694,1.45922143165544,0,0,1.801987658551,0,1.86992868358217,1.51162331105937,1.78686917790881,0,2.05358081102391,0,0,1.61661169390499,0,0,1.80862826718896,1.56403097135611,0,0,1.36867086314865,1.91115196206718,1.32452088058973,0,1.59823605807269,1.60916586011682,0,0,1.63168907282814,0,0,0,0,1.4201123367613,1.36292163541354,1.88716529017977,1.45880790389449,1.39295293509132,1.67322452395795,0,2.11078683523303,1.49497291244076,0,2.01512782560199,1.50921519509211,1.46157873880961,2.35267563922162,0,1.74530864296841,0,1.55350207470161,1.31310487491938,1.40010741888361,2.34026761628499,0,1.45424319955554,0,0,0,0,1.80546474363381,1.70063324487468,0,1.59355222961684,1.31124317345934,1.47868675610153,1.53254246215541,2.24636264210017,1.84138381727991,0,0,1.54813826481452,1.71749396015541,1.56218678386487,1.89084206630158,1.24667255596874,0,0,0,0,1.50898336532941,1.91040918478537,1.81310329991033,0,1.70599816461235,0,1.46498259777846,1.45516865037114,1.66833085068229,0,1.73226306935566,1.39493496281187,1.57320528887332,1.54100239161194,1.5492055731557,1.68813389983805,1.44061904350459
"2007-05-01",1.46288650054335,0,1.75426304781689,1.39121937589616,1.49849894791418,0,0,2.03721773258995,0,2.63902537650084,1.3159188549229,2.38473620287107,0,1.69434900921938,0,0,1.82808575289662,0,0,2.13143934089567,1.73440926601188,0,0,1.41555335451933,2.6107479070136,1.54474620942194,0,1.78901291699538,2.07680636002728,0,0,1.86014203498773,0,0,0,0,1.57465525487732,1.40666859864221,1.73046368157929,1.59961031793621,1.42711154325306,1.96115213083224,0,2.69869319718464,1.64643880368787,0,2.05474490645453,1.67259464863402,1.47534338158837,1.96314589763568,0,2.03986577080862,0,1.64912730117003,1.40609848657189,1.54915788937127,3.10756101771427,0,1.64236755169513,0,0,0,0,1.66386689759805,1.42215643067165,0,1.67540869707053,1.50804354614906,1.67464002191528,1.4992956979299,2.23792682223025,1.62944204806402,0,0,2.14213795260131,1.70368527526381,1.75655551889166,1.72677361731021,1.28844868319223,0,0,0,0,1.55761374686535,2.01664091084447,1.69107604904946,0,1.60938920153936,0,1.52760741194334,1.6600409960081,1.64752157185261,0,1.61508978988895,1.80706334453319,1.71165764510369,1.75603130496201,1.52373037169792,1.82952577285736,1.46724878595796
"2007-06-01",1.37293385936912,0,1.57155581490725,1.68920685078914,1.36661058197444,0,0,2.25224699650143,0,2.69293112337823,1.37797977063177,2.58737760090656,0,1.56909888544152,0,0,1.94893439871262,0,0,2.48227840412177,1.64794303102565,0,0,1.36853174283346,2.68936671933235,1.50463278777614,0,1.78708528333116,1.95071460334998,0,0,1.79860561700716,0,0,0,0,1.51620168617276,1.25452998004628,1.59336313538143,1.72315603320893,1.27981781021198,2.05672717976376,0,2.99583272609541,1.66264384271819,0,2.13694801720526,1.68702364959681,1.55594973450991,1.61556076779858,0,1.80781355754701,0,1.53754359656578,1.40211248281622,1.46916810159536,2.84794256369223,0,1.58012821276952,0,0,0,0,1.28293348071298,1.60558682423635,0,1.59544137893515,1.56621339910116,1.43900958939804,1.50570781387176,1.92541344525267,1.72790712010097,0,0,2.25280844634404,1.56686786401942,1.89978973218599,1.69278362862263,1.34183430438847,0,0,0,0,1.55923717651039,1.91442534492888,1.61537068672264,0,1.49328392633867,0,1.48049360797109,1.75214357141006,1.39772882468047,0,1.48076621860995,2.33155112137617,1.65071394826988,1.76377902668861,1.36267181246619,1.89928398401721,1.42438429004069
"2007-07-01",1.36381391000491,0,1.52867279443241,1.60091297899738,1.40656972849404,0,0,2.2395215707166,0,2.75959688988046,1.43856032880926,2.87026974595702,0,1.5874420949249,0,0,1.9381835508928,0,0,2.64891934960997,1.65775597742688,0,0,1.47736197281368,3.30558150778962,1.61333213641548,0,1.86269677325878,2.03330650795563,0,0,1.84041751165331,0,0,0,0,1.47969584880974,1.43836654134618,1.55310173211189,1.71077862752903,1.29500860067413,2.40871730186077,0,2.86067300460971,1.60969155063272,0,2.06672358287721,1.89377482070257,1.60853037059081,1.43324234910575,0,1.80398050682983,0,1.56615925286321,1.4021182435892,1.69885383854846,3.17609517635261,0,1.45928321066786,0,0,0,0,1.35840930374326,1.46681748202149,0,1.56577724065553,1.56140875405753,1.43026591230754,1.54093249021567,2.07495026623715,1.78538855134686,0,0,2.58857007610089,1.53307149209104,2.46221668119248,1.64630557751928,1.32162318667697,0,0,0,0,1.60759595021074,2.15466975525736,1.60903674943666,0,1.40249067344207,0,1.48678251539153,1.66930998026366,1.54945076791964,0,1.42078761805576,2.17273435586944,1.44904304105224,1.67053904704661,1.22114337573974,2.01475835321238,1.42366395007514
"2007-08-01",1.43928921248629,0,1.57724984108652,1.58251340744672,1.4612145881089,0,0,2.21062852410631,0,2.6239997125478,1.82464141969712,2.93266904179275,0,1.65259636945524,0,0,1.78060030441398,0,0,2.9645161240735,1.80396897654773,0,0,1.46748615847572,3.33211188589058,1.75081857397076,0,1.96047999054046,2.1131976990725,0,0,1.81496736755406,0,0,0,0,1.44497896472512,1.40059404745978,1.85041244623619,1.89825105607262,1.41784711705423,2.06844525744844,0,3.13795573220062,1.62361402234726,0,1.90420439650871,1.83736289775703,1.6425639059479,1.49566309337488,0,1.90464152409372,0,1.69985952823796,1.40813462794748,1.57871935767901,3.52610813347965,0,1.81999635639241,0,0,0,0,1.63599387662541,1.56504704812212,0,1.97257924535476,1.80315087132805,1.45582675161096,1.91265701346989,2.52984497994286,1.65516002992802,0,0,2.61863636579684,1.55632982874447,2.03790365176426,1.81057241312072,1.37918231529379,0,0,0,0,2.42930243900663,2.40019394315099,1.72235344656393,0,1.87537633280953,0,1.53843010602927,1.66002714691308,1.48089012313449,0,1.37888342514775,2.25778147793646,1.52614123647363,1.5624898750879,1.17276761228454,2.42921627951885,1.65408600134621
"2007-09-01",1.53976343608513,0,1.53734780162963,1.72558837276123,1.62941908111354,0,0,2.35376225450949,0,2.4568218220635,1.68758942330628,3.04541836951839,0,1.64389483204064,0,0,1.73062184603723,0,0,2.99496309977092,1.96362835284476,0,0,1.71470731800503,3.09535030592286,1.51963110247285,0,2.29818520007951,2.28888309108531,0,0,1.76310037052919,0,0,0,0,1.49093685518006,1.42563233794713,1.70591107360925,1.94760724905016,1.670519533602,2.11809602257897,0,2.62971281982927,1.48639643156708,0,1.71198100164557,2.11963660158957,2.36772050393185,1.62503292796625,0,1.61183087438528,0,2.0424260647821,1.81024150610149,1.60044314270255,2.98465310225919,0,1.65692166190463,0,0,0,0,1.60547240212635,1.5484872558388,0,2.69240653939737,1.79631277345421,1.34750581285033,2.31091894290318,2.40547048091672,1.6768272076101,0,0,2.71978966355797,1.51448878753613,2.00024722450912,2.13616015576155,1.7913458687986,0,0,0,0,1.90683529639201,2.30005341532135,1.6605091644429,0,1.91874934878284,0,1.62946942478573,1.67359488713171,1.58515979062273,0,1.44980936929247,2.13174528356809,1.57663796691677,1.75465097646453,1.27626873306474,2.28266353818968,1.59971161524495
