"Date","ABT","AEP","AES","AIG","ALL","AMGN","ARNC","ATI","AVP","AXP","BA","BAC","BAC2","BAX","BDK","BHI","BMY","BRK3","BUD.2","C","CAT","CBS","CI","CL","CMCSA","CPB","CSC","CSCO","CVX","CZR","DD","DIS","DOW","DVMT","EMC","EP","ETR","EXC","F","FDX","GD","GE","GM","GS","HAL","HCA","HD","HIG","HON","HPQ","HSH","IBM","IHRT","INTC","IP","JNJ","JPM","KHC","KO","KODK","LB","LEHMQ","LU","MCD","MDT","MEDI","MMM","MO","MRK","MS","MSFT","NSC","NSM.2","OMX","ORCL","PEP","PFE","PG","ROK","RSHCQ","RTN","S","SLB","SO","T","TGT","TWX","TXN","TYC","UIS","UPS","USB","UTX","VZ","WFC","WMB","WMT","WY","XOM","XRX"
"2002-08-01",1.40005831827454,0,1.92691285267555,2.2586909356292,1.82146186607349,0,0,2.29228152272729,0,2.16838325937626,1.56578660142056,2.1491473671983,0,2.11809732621534,0,0,1.51352676276024,0,0,2.36547905419757,2.36025983680108,0,0,1.59907602194736,1.7261194526176,1.87489288394532,0,1.63729769754338,1.77146367311194,0,0,1.94727003780698,0,0,0,0,1.61898725818779,2.21669130120138,1.67068118666038,1.37761508745984,1.37642852864993,2.86085734917623,0,2.80937661871031,1.66600470824463,0,1.57198634241101,1.65797170479783,3.17607364259274,1.74637815339727,0,2.49850152246375,0,1.99654568044739,1.53364114583744,1.95945701131007,2.31721080543612,0,2.13064743739976,0,0,0,0,1.47733375994244,1.72187281730578,0,2.38594808667888,1.48667858720572,2.0891177949543,2.69391726698504,2.12964399223827,1.3778525627282,0,0,2.1703783386484,1.88684751910665,1.73053960878118,1.5500689957952,1.63187810057672,0,0,0,0,1.77105893414598,2.44748302427667,1.67624122920677,0,1.93431553977489,0,1.84106939371422,1.47436777345989,1.98123465854604,0,2.14212379779451,2.50576354298379,1.79800126467192,1.82581269176005,1.70542383945513,1.69109341463039,1.70672385816142
"2002-09-01",1.78337046932843,0,1.92574397374941,2.01218956737692,2.11619233815239,0,0,2.47601515108941,0,1.96343533905946,1.8596658196634,2.86815620201431,0,2.24511111106106,0,0,1.97932841767123,0,0,2.62688583694886,2.12388270249196,0,0,2.08921802811259,2.02971113614459,2.64648276313935,0,1.89702519111737,2.80408518769901,0,0,2.05759555534201,0,0,0,0,2.28141747262605,2.75267147615669,2.17719557952263,1.91851563911738,2.00477703648808,2.3455520747637,0,2.48784989696704,2.14253197530719,0,2.00582216765262,2.37396977851554,2.25747640498611,1.82148410808376,0,2.13524388542926,0,1.91200411648856,1.47663015807313,2.0200979737178,2.41972228643915,0,1.82926849629607,0,0,0,0,1.53176417595361,2.74596159148281,0,1.71810146143807,1.84533433509829,2.3743647515127,2.41527136065515,2.05002248513873,1.45935632629742,0,0,1.90356614960533,1.92610305966992,2.00083278959887,1.39141890976237,1.95732289388778,0,0,0,0,2.66968527945295,2.22347228636882,2.09767257144846,0,2.03129556365395,0,2.53352941194045,1.96445716212763,2.32620443520754,0,2.72617035015587,1.87839273468896,2.12430766746586,2.03034783008999,2.49031578512391,2.23382250009828,2.49841732561083
"2002-10-01",2.10415283094169,0,1.85721675825137,2.13505824124772,2.31252139360907,0,0,2.51574723860547,0,2.13257412748181,2.06575805309994,2.61896867325915,0,2.24529843611437,0,0,2.05637437572787,0,0,2.51224054294267,2.03853042034135,0,0,2.12911257891735,2.09229420542992,2.28524004093341,0,1.87458549785403,2.36154424299499,0,0,1.80680365463467,0,0,0,0,1.78880251907682,2.11620231204868,2.09098365752107,1.79856174888577,2.21243856296711,2.16559654094083,0,2.32858320907784,2.26276969694823,0,1.89445224009254,2.54298960735643,2.15300249273997,1.76185656601466,0,1.84981200960386,0,1.98258707573877,1.75527143228287,1.87808166949084,2.13907194155045,0,1.87822830025489,0,0,0,0,1.58170033730579,2.68850862453183,0,1.90564361115371,1.62399718409259,2.22113578478669,2.3596602530596,1.70892773430941,1.55953311935028,0,0,1.90046798317919,2.24922450734986,1.91609594556592,1.44833166884913,2.01699036293962,0,0,0,0,2.44984967001565,2.26447850764341,2.1574655244393,0,2.11423504241888,0,2.26721581833007,2.0752430341371,2.21674409729275,0,2.75652194306313,1.77577674347522,2.27002294015495,2.049444846805,2.53821912235733,2.34797803378571,2.1841790613931
"2002-11-01",2.18304052877502,0,1.87175689274432,1.9362900498495,2.03468415963684,0,0,2.15548033694525,0,2.21016889490998,2.24725419900886,2.11212936304479,0,1.97649066915056,0,0,1.96788002480024,0,0,2.35481298932408,2.46182687728144,0,0,2.38228616934232,2.10800819431792,2.18803773592668,0,2.06517347679336,2.48480226242503,0,0,1.61449428866939,0,0,0,0,1.66676501822773,1.14109684473901,2.03849947462677,2.00181942995438,2.18564041231696,2.2548338344161,0,2.56456974922518,2.10379451834339,0,1.85420757612361,2.33645912913102,1.94603730688145,1.7968303602627,0,1.74939211546139,0,1.92510786381117,1.6907198980942,1.7062182797478,1.81770620418616,0,1.90511487997843,0,0,0,0,1.58400415523685,2.10237663361048,0,2.13216142478164,1.69995702262993,2.26250119627436,2.3421540978416,1.71791113583602,1.67238062655862,0,0,1.90710722887414,1.90126249367301,1.92156160945689,1.53466742254721,1.99179254341147,0,0,0,0,2.30231277342269,1.68257081701382,1.85618255899158,0,1.91821104566746,0,2.37220980945157,2.21104540574882,2.43759801890641,0,3.0803286803143,2.2085469444169,1.99800836217235,1.93234064898247,2.26163268254863,2.42046727176332,2.08809997138587
"2002-12-01",2.43400297294082,0,1.8362079869811,1.95365967133118,2.05600056819163,0,0,2.1805645554962,0,2.16676435418304,2.04424754737833,1.92462463128566,0,1.47846953692473,0,0,1.82375340225463,0,0,2.12154432631353,2.07731382820079,0,0,1.94804099140212,2.02585113562568,1.89666490095771,0,1.77475613063406,2.00563476436271,0,0,1.60591464770166,0,0,0,0,1.71713717785293,1.1586084892607,2.0119341328463,1.86285179553921,1.98550221518326,2.39828250339559,0,2.64551115756187,2.01037259253267,0,2.01541883887622,2.37783868499368,1.91270600678976,1.80747131442734,0,1.95994440915012,0,1.76076940878133,1.66520073549289,1.7337676681797,1.74226080677355,0,1.69641804260883,0,0,0,0,1.54883580523864,2.50188098677366,0,1.68870901547259,1.69502352638645,2.2022858773072,2.07489763529274,2.00211510649286,1.66309680785987,0,0,2.06875315609497,1.83304366261739,1.92232402958853,1.60596745862088,1.89586435240658,0,0,0,0,2.125317166651,1.28612834198914,1.62679334335001,0,1.81063095420041,0,2.4603145584431,1.80354020383116,2.00654891219033,0,2.36237853932351,1.88018985035013,2.14677563468562,1.82830461196898,2.03193176362004,1.80735925317241,1.73572882015222
"2003-01-01",2.35661511938073,0,1.83842009060689,1.92804127142238,2.14059807828631,0,0,2.04960168281283,0,2.33819330496685,1.99409994327805,1.68782313768245,0,1.50736631861995,0,0,1.60737784390725,0,0,2.26782388404144,2.06133444310964,0,0,2.02287484456777,2.0912249570345,2.07490193887689,0,1.94386249495648,2.07945312483113,0,0,1.59919646455511,0,0,0,0,1.58700545498955,1.10404778879462,1.75701552023467,2.3592254996187,1.8021351941948,2.22470082676558,0,2.2112615420615,1.75836042433892,0,1.57953332508543,2.13265884398217,1.59926293658711,1.60536736559042,0,1.67545870013043,0,2.00996907061383,1.57460259544484,1.54424282731934,1.5981964488559,0,1.3979531136896,0,0,0,0,1.43374249333683,2.10477117422287,0,1.57648404314666,1.67973071994531,1.97832742431807,2.03247073876741,1.92087038723813,1.71229718302027,0,0,2.00517668956095,1.68561758566064,1.75014779438059,1.59404237624421,1.81398926818223,0,0,0,0,2.21851326301589,1.22089601309393,1.4196958866251,0,1.78947319112242,0,2.10129604567544,1.94878896812428,2.05896902168396,0,1.71050173473151,1.80276985152921,1.90772430812185,1.6962384137601,1.87243914793095,1.47955070824261,1.58542662614271
"2003-02-01",2.17188229509329,0,1.86208450607965,2.14103169243535,2.0877212672711,0,0,1.90066660205071,0,3.65672184064756,2.23348582905673,1.74953409704484,0,1.84872556986728,0,0,1.63986492466648,0,0,2.73657793299679,2.26017917630527,0,0,1.94004505399511,2.70790531362292,1.94056062948109,0,2.09780763066634,1.98720976187273,0,0,1.72962486913245,0,0,0,0,1.34304903597827,1.14005228522435,1.78903451576999,2.65717772146413,1.76290238864201,2.52893098131411,0,1.7969856660673,1.59052853609108,0,1.62578989988688,2.26243313902867,1.82070741210808,1.76609068142482,0,1.71662833817751,0,2.15879447876602,1.65598404818798,1.58499106778607,1.83303638450975,0,1.38834982426448,0,0,0,0,1.54249545199282,1.64614681759485,0,1.71243433404359,1.72897648036734,1.96827956492789,1.9757807257833,2.40775343747277,2.01698154021216,0,0,1.84632304821567,1.45773965290961,1.7064386351898,1.74312880443683,1.77860899970492,0,0,0,0,1.55686215449873,1.86895379717299,1.50112507723709,0,2.15058565954608,0,2.09961935390103,1.81977051333689,1.86415156887344,0,1.80566832389848,1.73443949693102,1.87831090611222,1.72503955898525,1.84717661684061,1.48866431955013,1.53663319668722
"2003-03-01",2.0222067120398,0,2.02748119588957,2.23023604243609,2.10515442325716,0,0,1.89461290072893,0,3.74375442472003,2.35264756385897,1.84333237541175,0,1.73235004403934,0,0,1.85782566039727,0,0,2.77797799752353,2.24134213811407,0,0,1.68452435845615,2.9067393746686,1.96857385059062,0,2.04214188108886,2.14561783645448,0,0,1.77762862692621,0,0,0,0,1.34990941206466,1.50500030524988,1.92191111627713,2.28926481906554,1.69678050580442,3.0089089278448,0,1.80508690863743,1.41501601548097,0,1.72404280825092,1.95087669622533,1.79211742759129,2.16921142703103,0,1.94432067225679,0,1.83177397983974,1.77718438375614,1.51176941165202,1.81726248998266,0,1.44210316405228,0,0,0,0,1.42694705008549,1.62425544338059,0,1.71938816061218,1.7485140134374,2.23546833988055,1.94172179486863,2.23026587651882,2.1078538856286,0,0,1.84277257376019,1.49057187980309,1.78906212878171,1.61166517086708,1.71606255129918,0,0,0,0,1.5284747862399,1.69987844091279,1.51872290734646,0,2.05887362748105,0,2.04398222086206,1.71723601006488,1.85584654564849,0,1.74540149927501,1.62822768560901,1.55733695506437,1.57439817272985,1.80832591058348,1.49558389845582,1.6598663030932
"2003-04-01",1.83794231846676,0,2.1297385873884,2.30264518601501,2.23974163785856,0,0,1.83150622560131,0,3.1954144398539,2.32728339725197,2.33255222917208,0,1.64669550796918,0,0,1.80404472167238,0,0,2.74344730140234,2.55549285268391,0,0,1.58333128028968,2.59909327270812,1.86495212141577,0,2.22423288713661,1.7583335243917,0,0,2.05619402695161,0,0,0,0,1.54495589086793,1.63422366808162,1.82558457228907,2.66070405366767,1.70881892341537,2.54466806116959,0,1.85056451086216,1.40122323255388,0,1.68468582766179,1.97423949460206,1.72943619067892,2.29769373577491,0,2.47443721670832,0,1.89931794054237,2.14028934764125,1.6254369777671,2.09788391724447,0,1.61365345911911,0,0,0,0,1.47261962238171,1.67684210530555,0,1.98937803501069,1.7930384462416,2.32242515055307,2.13766680964451,2.62142539274123,2.21931530009861,0,0,2.1123593219879,1.57032118862142,1.93003295720487,1.58157399670144,1.78064241615784,0,0,0,0,1.63898830784485,1.5914048367471,1.59906582420761,0,2.44793186483579,0,1.76876461809629,1.64911263806239,2.16240407619753,0,1.67782452044547,1.79224229105505,1.74585406301177,1.76308293547455,1.86176962422954,1.54911720123585,1.76980401945681
"2003-05-01",1.79587452720379,0,1.95984480208429,2.25407254921907,2.5040582088914,0,0,1.97542774386785,0,3.75617765684248,2.29877565090421,2.19423277723395,0,1.64391614608528,0,0,1.65766439535473,0,0,3.05710063432806,2.39804115165342,0,0,1.48693067900261,3.22103507850764,2.11927098760756,0,2.4033690051152,2.05929215240084,0,0,1.76823065337745,0,0,0,0,1.51626828486214,1.7210254111983,1.60084974509715,2.97055923402341,1.86276425896168,2.99278144173113,0,1.91827170946966,1.46372954437226,0,1.76377238275495,1.79582748131023,1.65123607466987,2.32989183390131,0,2.11666407612304,0,2.64918486937134,1.72155695881505,1.61687262667127,2.11823461459451,0,1.50202993800822,0,0,0,0,1.43829753049883,1.74745421576264,0,2.0035757770561,1.56393458758195,2.08849409421183,1.87420471413113,3.36989794847033,2.31603908002442,0,0,2.17160362006235,1.72044895572521,1.88993080344471,1.67978272186685,2.00225303949584,0,0,0,0,1.56653616100431,1.60524452882549,1.99969332052494,0,2.88279032282438,0,1.99285290582533,1.75549195150572,1.67366186037492,0,1.84837058245509,1.76353746866086,1.26055254939994,2.00174785755442,1.76285984471932,1.63015971938523,1.98287908589884
"2003-06-01",1.82912341534784,0,1.80645205874417,2.16822936197291,2.59557428865793,0,0,1.96908131919422,0,3.48289781752571,2.51415287655232,2.04089966347788,0,1.50575490253805,0,0,1.73842523367527,0,0,2.6306230603815,2.20266812047152,0,0,1.4516829092594,3.29914150572145,2.12646911132024,0,2.13934284367139,1.89239311610517,0,0,1.8953620671227,0,0,0,0,1.50763315972164,1.68169276120614,1.69789567810234,2.82697687806625,1.77194949193489,3.51223827986782,0,2.03294733855043,1.58838337926148,0,2.15193571067097,1.89162405313141,1.81591290749156,2.67663776870664,0,2.28954254852317,0,2.67362291395593,1.70333539647997,1.56156363401528,2.47120903512084,0,1.71812609307856,0,0,0,0,1.43066853236993,1.7548887975958,0,2.06747754903168,1.53815626854322,2.69139836827196,2.02723072495297,3.27729122751347,2.08615971228904,0,0,2.29759777346316,1.81550817436217,2.06335344424342,1.71173457699747,1.81825149398336,0,0,0,0,1.47258446253588,1.75171917828471,2.02998009030925,0,2.12814930849799,0,1.69071245604015,1.83403293547819,1.66404134440464,0,2.11474550191013,1.54902488939768,1.26949290855347,1.99591573539522,1.76983133828969,1.80540014072417,1.93492391747564
"2003-07-01",2.20270808813757,0,1.76348174127194,2.71972299910165,2.59604270543074,0,0,1.90453776601767,0,3.38510168594895,2.40424979272624,2.35485253691917,0,1.50504473931206,0,0,2.08943290780994,0,0,3.12902354213247,2.16651231389612,0,0,1.46586014220749,3.17320844967406,2.25623616737203,0,2.32673010298513,1.76586491061806,0,0,1.71130665590724,0,0,0,0,1.5707612812776,1.6008937058996,1.66776915571103,3.05323154796606,1.8516435458339,3.44855092089348,0,2.66453661295438,1.47282619041225,0,2.06024733231684,1.85775616475371,1.74595340996661,2.88036728317855,0,2.85258669684039,0,2.71626707577473,1.71494740768701,1.73434796516799,2.59045512140909,0,1.9737735571187,0,0,0,0,1.36275786995655,1.9051715946774,0,1.88309861140297,1.64148137754445,2.7514217402266,2.15060592176023,3.23741559637258,2.22409081677393,0,0,2.35446279290776,1.77372581855972,2.69896675781007,1.7503565236905,1.87992351655816,0,0,0,0,1.38657269580292,1.78923700365387,2.07556948107336,0,2.05553281586851,0,1.80482473371809,1.77389650220653,1.60468120669918,0,2.06039054547172,1.58973850981217,1.34823481877362,1.93364126162913,1.81140631895559,1.93707756927321,1.60688478138041
