Date,AXP,VZ,BA,BMY,KO,CL,DIS,DOW,FDX,DD,F,GD,GE,HAL,IBM,JNJ,MCD,MRK,MMM,PEP,RTN,SLB,SO,TXN,UIS,OMX,KODK,NSM.2,ATI,ROK,GM,AIG,UTX,RSHCQ,BDK,CSC,LB,IP,BAC2,BHI,KHC,WMB,BAX,HPQ,NSC,CI,BRK3,ARNC,AVP,AEP,ETR,CZR,INTC,HIG,HCA,ORCL,CSCO,BAC,MSFT,PG,CPB,C,WFC,LU,HD,AMGN,HON,HSH,MS,EMC,TWX,EXC,JPM,PFE,CBS,TYC,AES,MEDI,IHRT,LEHMQ,EP,USB,T,MO,MDT,GS,ALL,DVMT,CMCSA,TGT,S,CAT,XOM,WMT,WY,XRX,ABT,CVX,UPS,BUD.2
2015-07-01,0.8398932571484523,0.8146652940790725,0.8459090550996908,0.9158933458509091,0.7544280896843587,0.8585122658553709,0.8660664178481853,,0.3979629037471548,,0.4213908381103079,0.8302973219981488,0.5755076296612073,0.08192745994957218,0.8249986450676732,0.8731853862832645,0.7599801140881789,0.832162098359264,0.8343463687375832,0.9010560834334097,,,0.7021511771090638,0.7014775610573081,0.7240222527933923,,,,0.5635980138927172,0.847978172799494,,0.7287520845244829,,,,,,0.904832084547353,,,,0.6110090197673387,0.9449986995379033,0.8614438295987796,0.7533598388445374,,,,,,0.8592873134204977,,0.2543091699756971,0.9969466780730137,,0.44641911958293534,0.6111972146403566,0.7705642066855565,0.64971960552566,0.9620584141736976,0.5949189152845579,0.7281151097639144,0.8429777825854936,,0.7608915856137382,,0.7597050096635467,,0.8521982816533793,,,0.7278800138850726,0.8130492455399512,0.6488930229000263,,,0.4079618163177313,,,,,0.9112848351436722,0.5869171896119256,0.6332189806436205,0.4854118457822242,0.6686244119975768,0.79816251103432,,0.9852377575123838,0.8873002419971172,,0.28773821717051257,0.25237029660532817,0.904300289831768,0.8855705001402127,0.5754738503275626,0.7455722506409517,0.418381175757514,0.48582664822789284,
2015-07-02,0.3926914148343743,0.6496577976989594,0.3359560867333139,0.3963857621266757,0.4275590023534409,0.432241391009512,0.35291376261948326,,0.7289520244378059,,0.2668854482203935,0.4689566158918265,0.5868537557379552,0.6446106031080219,0.5730605465329279,0.4250783500318502,0.6073685394500931,0.5153339126782495,0.3926244123825786,0.5021631249965257,,,0.926288408404334,0.5111702540081633,0.3293065021956443,,,,0.3592506263251595,0.5010512082407906,,0.28286311082028465,,,,,,0.2375317223880907,,,,0.5904155512213827,0.13708299806559943,0.6575212203602865,0.4371685953217513,,,,,,0.6696057852924484,,0.7990724966468283,0.30704839627709546,,0.5785318038319128,0.46852031127666816,0.21113604515095621,0.377954995869931,0.606920447345875,0.3503012769785831,0.32442324349136986,0.3338422234250157,,0.198532181709233,,0.367945473041882,,0.2534994649495172,,,0.7388706779587391,0.22266049648393368,0.24385295951015848,,,0.7147113624234072,,,,,0.13664238572607465,0.6873959082075461,0.3278753249392724,0.35060955627910495,0.3719021497558527,0.17480454683776583,,0.5133299327637681,0.21555850242227673,,0.6553760320830494,0.7349246945579868,0.49730458699525665,0.3056233322720224,0.21475075163383212,0.3951750784253808,0.4678148499958262,0.5758609929513261,
2015-07-06,0.211205051435041,0.36639395445074485,0.5406821222928463,0.5073577342571104,0.3831865535951032,0.33721054671021444,0.6648884665925139,,0.15222081751847305,,0.3281219770277115,0.5574571260651252,0.09993853337696615,0.1258845233853364,0.4279581627217933,0.3581239209885986,0.24106143219155085,0.39475487608103516,0.44657484686154136,0.3445067850532836,,,0.6508271747678369,0.21027990094011295,0.3167846258782637,,,,0.1510999121188084,0.39567325563918576,,0.3643402069795486,,,,,,0.3697983711582306,,,,0.43944668530868525,0.2726295200377956,0.4444784047942546,0.2562005018870912,,,,,,0.7358130212317133,,0.10210295151833858,0.48523736322181255,,0.4290707697557775,0.3614365673819029,0.3708829027010294,0.4388727798758333,0.5879960945388413,0.21493089451744812,0.36006888069253096,0.3037175284625966,,0.3544215002352096,,0.46254832988420713,,0.39991045742168263,,,0.39182907193259087,0.4164872966426907,0.38981907333340005,,,0.35486344944856013,,,,,0.4933177549000155,0.3920712200878214,0.9336147716442669,0.37721020752484735,0.3543395653799779,0.3473601936550864,,0.37991125692017197,0.7135095938426899,,0.209811445044766,0.29522675606553184,0.848724895418043,0.3959790617475135,0.43215438113700694,0.688273885081502,0.2873341692025621,0.2552093639146946,
2015-07-07,0.4999529847047133,0.7157006950822606,0.9057704304387622,0.7398283591420857,0.9775941792204745,0.9528179495969675,0.8172943970295092,,0.7674471311269638,,0.6204756217573173,0.5587903220010262,0.6654540658802267,0.8805079149853953,0.5612846597140938,0.7808708248566896,0.8421428089808689,0.7277760412153964,0.6001885728749337,0.9751987559094887,,,0.9795609392834075,0.37393839431549786,0.6697748326185698,,,,0.7286813562214937,0.4947089614311199,,0.6484659892059561,,,,,,0.6995286891598942,,,,0.4877624381834387,0.049247350611383245,0.6912747547212297,0.780955666037768,,,,,,0.8965354817395,,0.34663078401809083,0.4783851209584342,,0.5259538256834901,0.6722148122280822,0.18900833218079047,0.3523598556291099,0.9674601485555262,0.8795602168974378,0.2414570510740017,0.356126390939729,,0.775918485557534,,0.6425566087873604,,0.3566912565437984,,,0.9348761401236246,0.26234357243946493,0.8392311614601841,,,0.6316963473758723,,,,,0.38006001733601774,0.6982308783566885,0.9878381864215324,0.4225086222735501,0.5136215728609097,0.8809489268480363,,0.6773714444448786,0.9035986752391554,,0.7461158005391271,0.6274856038849939,0.9350324589316938,0.7800280167976775,0.5987786012969216,0.7567401934642892,0.6242443709689801,0.7979362204168433,
2015-07-08,0.048934133427592355,0.4199369703598461,0.21703017763128157,0.31294571904477103,0.11234237797454012,0.10257583219619519,0.07994817082069229,,0.08065902935197025,,0.018611827354903337,0.17738101178848167,0.05321885866559759,0.17864951565597076,0.1628531496110238,0.10131606827257418,0.14453445190044398,0.1772387930777774,0.05633569753844677,0.15558779625774405,,,0.35546567415714125,0.03723942913660739,0.1525461781646541,,,,0.30392377969219414,0.017718162058903596,,0.0741531868615953,,,,,,0.0777121221225106,,,,0.3090033696452247,0.10648092115121822,0.2847639486062779,0.0609656670853941,,,,,,0.30337625682837543,,0.15913256775635465,0.0457102261067553,,0.19158075544090408,0.14174500027796919,0.05280357058154442,0.3812331291460198,0.1501145593165419,0.21026670114322787,0.03252810595772959,0.07091597771599126,,0.09206462626807235,,0.07794708466059008,,0.08797375532618174,,,0.3579741564118551,0.06357587321950611,0.28205585649384457,,,0.08887523099023316,,,,,0.07561933969802388,0.11694086279730005,0.08621254201984303,0.23438443935944236,0.07161156941335856,0.10847274941189632,,0.14195511822062343,0.1597008559704556,,0.11994839933293804,0.2192762938793988,0.17263881475295575,0.11757479203825379,0.0490867074003478,0.0837379668878534,0.18996993271338855,0.03679146991668214,
2015-07-09,0.7613592227219252,0.19054875834723187,0.631906056560037,0.5251907668769789,0.5088706603562334,0.28568335482023965,0.5673101173739228,,0.6355929319972339,,0.38130709690377435,0.8574432337929033,0.6371286521750226,0.6504379972494692,0.6212198390313554,0.7397394043050574,0.7286438195333074,0.4803384493136673,0.7632208795984603,0.09400715084010271,,,0.026257724395428804,0.04882966833075082,0.748191996000065,,,,0.6432405210795333,0.7108826508283588,,0.7963744773132813,,,,,,0.40905473257640773,,,,0.7007808993992444,0.8516591295174112,0.48378638966733173,0.6090796978041191,,,,,,0.16037492955863267,,0.0797100829108103,0.5141038378097244,,0.8098781436131646,0.39488901259256215,0.8210853714627958,0.6281980438439185,0.3273459873321299,0.3578976474713197,0.8799573789024773,0.6184495804315164,,0.5285771582492943,,0.5302833972119575,,0.7349452589015371,,,0.4330708820276818,0.803399739912275,0.7917405013609603,,,0.7257900733179514,,,,,0.699519694657778,0.10640466707444354,0.33943430051091505,0.5766398837924482,0.5994634823923564,0.7239653615048093,,0.6386620570661699,0.3130999819159061,,0.36846924935060443,0.35691945788148505,0.37220777180487774,0.20455504098755142,0.4551622962693286,0.44439935634416416,0.5491350759276095,0.5793555310750229,
2015-07-10,0.8919109423331246,0.945562170688703,0.7937457776844514,0.8871082740015644,0.8778405805534863,0.7216793921049569,0.6820634410206972,,0.639982218857116,,0.7892972112672739,0.8989753629228596,0.7479593034992051,0.5146775700152838,0.9208180969605202,0.8723773083188104,0.8632854749440559,0.7854751895647919,0.792456980232205,0.8554992636742336,,,0.48566163190088174,0.8843703847890816,0.8529162917460015,,,,0.5982824583762923,0.6998372180696933,,0.881424524234822,,,,,,0.7121896247731037,,,,0.889728823647146,0.8831787490616125,0.7190139903043937,0.7473052292210477,,,,,,0.4448405763357113,,0.7013387368975131,0.8076469659109903,,0.6227302910548106,0.8462008299278667,0.7976598365178622,0.4862319203973992,0.6662036374347404,0.808141626850232,0.8592316261947055,0.8221874371871395,,0.885889332398921,,0.8437955680543869,,0.837975601248665,,,0.672591660330437,0.8575494422865884,0.83864518183978,,,0.7168098468897655,,,,,0.8145294197657416,0.8190452265129065,0.7331679540527738,0.9025112161728133,0.8277549141274966,0.8496403571652416,,0.9080875491530777,0.7746183766938695,,0.6626794761851296,0.7135890310057253,0.7339919127586273,0.5249192259725785,0.7837474170261443,0.8585483925047962,0.6532012157755848,0.8785509178107431,
2015-07-13,0.9284795235019098,0.6665309280646579,0.8487141228815301,0.607554595970463,0.7631028323316691,0.859386170947811,0.8421063100285453,,0.8673213112839673,,0.7745448899814312,0.5440526828159922,0.6890630150172787,0.6937786727676964,0.8707677284227278,0.7677603014861967,0.7721600839102305,0.42866920837421885,0.8449422713917344,0.9542744971264633,,,0.4554217121937062,0.6704993800798298,0.7961472877681616,,,,0.7689299019142926,0.910616468257307,,0.8409993182839932,,,,,,0.8821935031976957,,,,0.6680832396473972,0.48276228299679486,0.596413864570959,0.5686142675926298,,,,,,0.34545160896818494,,0.8979838475899685,0.9599110814073148,,0.8182103320017757,0.9193620461492146,0.8846502310861583,0.909892651397295,0.9029166814020573,0.6094036969734047,0.8889189429163599,0.83712421909589,,0.8936361228332927,,0.853949227377975,,0.8839365860800412,,,0.4418594710419718,0.871101395036867,0.8028942058769828,,,0.42513053740354656,,,,,0.7823796430846309,0.7856669829856345,0.4431558170406514,0.7988376823003406,0.86642512981653,0.9040107561449162,,0.7236766785441142,0.5608388652940812,,0.8752428409275059,0.5670310618355274,0.8557817566629703,0.8031887201554404,0.7287428659791446,0.4892845795448658,0.5621444188987533,0.7915851419271447,
2015-07-14,0.7478436585617041,0.6838393266101552,0.6936490920227578,0.6465048009475849,0.8954321287960364,0.350774212054592,0.35862156529455047,,0.5540797027650035,,0.7863812877594745,0.6684296768770996,0.6855771686972857,0.7521119920976007,0.32239151469846755,0.27105036881625855,0.5923960768898987,0.6543910232602101,0.5786032420133798,0.39828995644811427,,,0.244958529069082,0.7222340395036497,0.819542632703473,,,,0.36545868365821665,0.6760420728849332,,0.5535827281590272,,,,,,0.5034510839443558,,,,0.506624211240765,0.5820960420349566,0.35194178746203797,0.6031133805612875,,,,,,0.47084022931941244,,0.3808467707626493,0.8046295818819287,,0.4643967860460316,0.7558274831649177,0.6139089460626533,0.49200572099539075,0.592251700724847,0.6993450392827152,0.694101994119531,0.7899157835053221,,0.5736923545434665,,0.5934358744590397,,0.7602338755599061,,,0.5354292204834039,0.8709575445360023,0.684023738486141,,,0.6675215515586592,,,,,0.5016921605728912,0.803054907080621,0.4251882632275639,0.7836395501863973,0.7953817777748411,0.6622917582832188,,0.2665092688813495,0.461759199668769,,0.7521408732745631,0.7261295308669338,0.4712959010177983,0.16303418977640108,0.5521352748748389,0.7651090538578863,0.7202365011106701,0.5081121231142115,
2015-07-15,0.2707502457680991,0.4472446494658727,0.2956665722361135,0.23003298475661405,0.3881673787473993,0.2674640921939387,0.5775478516114682,,0.1797703290473938,,0.36494460852369826,0.5550522945933866,0.6213371368641809,0.08438898115508686,0.4767022880961386,0.7510541446585672,0.5865827260467962,0.5150100674540411,0.30945500354553607,0.16317855234452008,,,0.5892760468501973,0.32953688658263725,0.5094024026637785,,,,0.0574511812020531,0.14427130115977935,,0.7876887099958177,,,,,,0.2657850099262843,,,,0.42024418039102107,0.482784455483089,0.5255765571930361,0.6161249269578553,,,,,,0.44601959642483424,,0.5202968162696636,0.8978407958728672,,0.5341130712261819,0.6046613121659598,0.9689239476575707,0.5479021526189645,0.5813606574035588,0.14952669164191473,0.770138791302177,0.7997768878773284,,0.4826068825831018,,0.4099305513067934,,0.4975928434863481,,,0.5683013038860636,0.5491950535476868,0.44286573139006763,,,0.6321623596110402,,,,,0.9863082572435603,0.1233209441744522,0.3479239615088031,0.5094804566342511,0.6383146929316337,0.7147880903041031,,0.7309172240506125,0.6070310783915596,,0.4401469040593257,0.37952199945204107,0.4589566311431964,0.43295751087246453,0.28084648250591093,0.10059495004461434,0.23692043053008266,0.20671369835324124,
