Date,AXP,VZ,BA,BMY,KO,CL,DIS,DOW,FDX,DD,F,GD,GE,HAL,IBM,JNJ,MCD,MRK,MMM,PEP,RTN,SLB,SO,TXN,UIS,OMX,KODK,NSM.2,ATI,ROK,GM,AIG,UTX,RSHCQ,BDK,CSC,LB,IP,BAC2,BHI,KHC,WMB,BAX,HPQ,NSC,CI,BRK3,ARNC,AVP,AEP,ETR,CZR,INTC,HIG,HCA,ORCL,CSCO,BAC,MSFT,PG,CPB,C,WFC,LU,HD,AMGN,HON,HSH,MS,EMC,TWX,EXC,JPM,PFE,CBS,TYC,AES,MEDI,IHRT,LEHMQ,EP,USB,T,MO,MDT,GS,ALL,DVMT,CMCSA,TGT,S,CAT,XOM,WMT,WY,XRX,ABT,CVX,UPS,BUD.2
2006-06-01,0.6180652490356703,0.9462397128958442,0.6430489290194978,0.8248130707068384,0.34440440484406787,0.8392943678058183,0.8222575994678959,,0.8936528167500194,,0.5833638674138183,0.7885676101167849,0.798159722476808,0.6540219186528159,0.795471953723919,0.4817409649178439,0.928751421293594,0.9247848890912701,0.8162282832115012,0.6375354312941198,,,0.485050470442345,0.9172173324913433,0.835402750119112,,,,0.8130393174958727,0.7371654674074345,,0.6326763079315096,,,,,,0.5001776584368629,,,,0.8927716231229357,0.8400782216485536,0.31873772721723326,0.6381506985613473,,,,,,0.8857063687328193,,0.4448908471447818,0.7795051780867239,,0.590313030929058,0.9844350936933316,0.5878143103658782,0.645301643538372,0.8957039149632248,0.8431477377523573,0.9309185263960182,0.9551701809177991,,0.8059480215180201,,0.7551085834489499,,0.7529914204087074,,,0.900860174554437,0.9397296947044982,0.7119524790355126,,,0.5852822030215078,,,,,0.591213386018598,0.9410086234757159,0.8537665762984388,0.822207136914104,0.8879460373316554,0.688724806274011,,0.9709119805934091,0.5934664365054576,,0.6839533034017948,0.5619762046268992,0.6314492771288163,0.8085271128492965,0.5385019573775774,0.8807153521449151,0.535424550248054,0.7233969583688769,
2006-06-02,0.5393655580763648,0.33156733845507275,0.4223662986845547,0.7326988696786821,0.19485812555026058,0.13196910541039492,0.4815470217459058,,0.45699547205474167,,0.158538536517479,0.45958518493940836,0.7879786804444238,0.8308537239232872,0.12653662136038088,0.5256460735005383,0.33040655533402624,0.8887210814938912,0.4151184051282113,0.09652694429784586,,,0.8555037265980636,0.5680092507532046,0.3313075500474761,,,,0.6886821639357708,0.23696856097572908,,0.24994239015100764,,,,,,0.3572735876200357,,,,0.3281884921378989,0.408728045385202,0.7374594146286193,0.7816004085143903,,,,,,0.8021991241599287,,0.7190288829981222,0.50742191235682,,0.3640872626095463,0.46092657676154625,0.9286013750904557,0.313837887713393,0.029350513460986872,0.8406185666311359,0.5723248173932811,0.88479690731375,,0.11609208971129915,,0.2554976710526701,,0.5346469931098214,,,0.6649500882582071,0.8730950306844525,0.8781080411968178,,,0.8333336345847738,,,,,0.8814693412924727,0.08681606112007578,0.5873869490892992,0.6270227279432793,0.42779725538435753,0.2420369269100875,,0.668938956158597,0.6128486592323129,,0.28086796698205807,0.7417295477538153,0.07066620872352342,0.40147829596304385,0.513521062520383,0.3561964295847932,0.8415664022949754,0.506388630400053,
2006-06-05,0.034110282920673515,0.33956114253704134,0.25463078783800797,0.34133904639321255,0.47246025442288986,0.11276434879678925,0.6941843850878443,,0.03734129330896818,,0.33747134330795203,0.545340959273676,0.05748211335044616,0.11661814899311057,0.471114481578961,0.596254314015376,0.4115416418457197,0.12077973784509634,0.15473174379053103,0.13075970395808825,,,0.4289494237447048,0.09086338675677609,0.17659892415164893,,,,0.011786365165475363,0.3138368499656691,,0.11853923166217145,,,,,,0.12037498850488604,,,,0.2828438028566757,0.18118293905238966,0.05934641520474375,0.09000568550097042,,,,,,0.5645598034317629,,0.14556322165766963,0.18780946641979268,,0.06724776779038723,0.04529984444298799,0.05293644429526122,0.101543411917232,0.10892564688502608,0.7775244154365156,0.1601620733163467,0.039333171327035205,,0.19676688150452215,,0.04739264807531626,,0.20015580068421163,,,0.44759870143785163,0.024302252534320275,0.16618327725829024,,,0.24412227096366207,,,,,0.08537228545764367,0.5607868601148551,0.09300286150454623,0.4724789263428212,0.05960984102904386,0.0754929755287942,,0.04611133293373556,0.28705950033128186,,0.017712234766625135,0.016420978970481975,0.147454050854458,0.11645461844300362,0.3360266025344756,0.05702365429518446,0.03480590829511864,0.1581259424895095,
2006-06-06,0.2040197337435591,0.5360587605018754,0.08537558599638688,0.44284755718917146,0.569320176783147,0.885223066284442,0.17097101562458503,,0.642638160623905,,0.30268793882760026,0.25466792945595834,0.8833261477070414,0.3229239333318452,0.6568492777308765,0.9619817975351188,0.38848478876383846,0.6849448502236057,0.13335359474064196,0.907041185048236,,,0.43668421484829856,0.6329283458696343,0.7935444427873978,,,,0.5385353231092556,0.21991469186057713,,0.21900187014674005,,,,,,0.15815402620930874,,,,0.12443501545432668,0.4759927252929981,0.0810623254106858,0.45377623901871394,,,,,,0.254139054606571,,0.21032766578752887,0.7101287207943721,,0.41153874110539246,0.8461854785614789,0.23970382741432794,0.0447241666823924,0.5896978235495772,0.515432528698689,0.6641435082098729,0.8450805749475028,,0.24841339513724608,,0.20244198843855993,,0.43054027340161,,,0.19073885620493383,0.16311231868680393,0.35254302084088324,,,0.5836315910358648,,,,,0.7557777309187804,0.8335104760429168,0.7497995799116919,0.6135490041381468,0.20408180114483504,0.3658661475048195,,0.8785182673058094,0.05112405296966563,,0.26951749853962964,0.6248203014700368,0.355586794251633,0.1544517304452769,0.6160817486254813,0.2655049875570986,0.29972138838996387,0.5368711440678451,
2006-06-07,0.4623721603909145,0.3314472955789517,0.6844898278793614,0.22063410973967537,0.04927973454190529,0.8342453544598203,0.4107752518329581,,0.3810202320476868,,0.2328541361777903,0.31652559978009276,0.15780328921549364,0.03844316682759937,0.11219998866478967,0.08812064150219318,0.5622603031442015,0.1173763765788587,0.03338777828117959,0.2888609611680174,,,0.15532204157069418,0.08303942977556152,0.09756219204693001,,,,0.04481037011358268,0.2655346442532042,,0.21144294790815651,,,,,,0.057618192977391014,,,,0.34871508784712263,0.7948602204881388,0.4071161914316738,0.03844851050131943,,,,,,0.16623843977209438,,0.06528160106356268,0.37193491515449423,,0.030048300951189173,0.16573688138679973,0.8438957919710817,0.2562627148713434,0.08152875509440254,0.035707557187305984,0.5582656912751074,0.27290458744531426,,0.1245606580621363,,0.5020053814843135,,0.5998801949083383,,,0.2709644308935755,0.31977962277577066,0.4955841911914352,,,0.5478463559469375,,,,,0.48586373719987264,0.009509758689125252,0.03508800383113956,0.5770654057510547,0.5958351362445753,0.44030502718623954,,0.38681668749199477,0.8939989085805244,,0.06932851572760051,0.01850548908505751,0.42355030751283307,0.19120889280250686,0.02648985612026469,0.9149054174237782,0.006872622839339583,0.4580737609689895,
2006-06-08,0.6447945260731452,0.11631512667317374,0.6248938525960561,0.722281440571275,0.4776969692977442,0.6573608084373528,0.02600741690860493,,0.5359106325204874,,0.05411389286919612,0.47810367135765697,0.8019053299784336,0.7241006815283292,0.003827218376961087,0.8331284616409464,0.25539701995745323,0.30769830746626103,0.8771797998293756,0.31187912778010474,,,0.19449512982308187,0.6049971898505796,0.4985785519948781,,,,0.9520401829747847,0.19689465229664632,,0.7012355489701463,,,,,,0.7141483754279565,,,,0.05033537702968011,0.13457590182202628,0.028422775379298593,0.4820168697724853,,,,,,0.623594918791521,,0.14472107206100718,0.4130094325381321,,0.4555711723070921,0.49089056930034725,0.47538068904425207,0.6052853953753163,0.9896104840973584,0.011319797081954621,0.4762530090697483,0.9228289571540139,,0.92797467671335,,0.010967005003440198,,0.3007282931817665,,,0.2729498013235903,0.4820425588675988,0.31647702393884,,,0.012419211320264413,,,,,0.15382344498795897,0.38546055267349766,0.6879133919802944,0.16832619022843015,0.3680292463736768,0.645186932571872,,0.22886934745217521,0.5691130337732597,,0.5629659243979124,0.8043352309231704,0.6503144511698649,0.18748673547593506,0.6008866369612007,0.5996552977426193,0.7816772280132362,0.17009577545593352,
2006-06-09,0.2777987882898087,0.746589522762517,0.19281767138766948,0.1631340323273821,0.8985592648787148,0.9000379063416163,0.12928954603133058,,0.2366165122637256,,0.9303770752647837,0.3999112392348439,0.01681882030208706,0.6564141687208775,0.83515228084653,0.373950433195296,0.5862449763307591,0.5344903490164497,0.13244316905229442,0.5821122300930487,,,0.8763506663144569,0.022937046635388942,0.5374258822135564,,,,0.22312322752181923,0.5422316406100255,,0.3626082773257151,,,,,,0.38053171345808184,,,,0.8457814125814327,0.6513229501152865,0.5304191371608457,0.1942771936002371,,,,,,0.8552032816242439,,0.5030421189639116,0.19164356655297748,,0.45040360068095076,0.5886672654328806,0.25718659568728924,0.1371647492242443,0.5179295251012875,0.7584342463384973,0.295412536121889,0.6342410922153917,,0.285826130939973,,0.2138701155789619,,0.6964764410042459,,,0.8879489364005584,0.43347576580553626,0.11505378116242282,,,0.6479672255540365,,,,,0.7538460668741451,0.7003065545873066,0.2816916668126994,0.4771842440986901,0.3892815056344647,0.268361857472072,,0.27184501079273066,0.16794167884813324,,0.7796878347268494,0.1046561670329759,0.7353386309469931,0.7358603169064566,0.9450813934830052,0.4315743392781332,0.3321020981223412,0.2604050452706004,
2006-06-12,0.13339546676816155,0.06895406613946346,0.021354492978282884,0.12850117671691075,0.146315763766931,0.3348841966478343,0.06466647546608559,,0.18674210990424855,,0.36107607813561193,0.25639868418288286,0.1893763746435581,0.12844135282253227,0.1219869519670098,0.22862037353920217,0.04681766148973038,0.0544946781033754,0.5287085680728757,0.1415210231824931,,,0.70420960929572,0.06962309831337267,0.6095963137511459,,,,0.08966444198999511,0.15450384585954918,,0.05658043094760083,,,,,,0.10228093288157503,,,,0.2039908147469969,0.5937977172420861,0.5077637917670815,0.3833742121949141,,,,,,0.5068792472839642,,0.12127684530457847,0.17994700822291013,,0.09046444984397503,0.06289379174644688,0.16487747683508586,0.1324356419255937,0.10610988687423754,0.18245696223772928,0.12132474463793222,0.3386041631557436,,0.02256082609227305,,0.3212551591414884,,0.2320403710772799,,,0.8200816466221396,0.15297198317323257,0.1333050171234024,,,0.5412082715785713,,,,,0.8274037191181933,0.3159842221038883,0.4459418518473336,0.2844930637137692,0.02889644224718255,0.08648305108331876,,0.27102157718115893,0.22193235139123388,,0.120630354763951,0.37579570256314415,0.30336610510001505,0.1476371319100603,0.025446376634602967,0.20984653568443637,0.4987204666265017,0.7478750779967396,
2006-06-13,0.07626930870121812,0.8259283362843737,0.3867129940376576,0.903886642558572,0.8626572026843514,0.4620463245741453,0.04240405939232902,,0.5365172954770426,,0.45855198867423935,0.5013532453121785,0.2540768011389596,0.17111985945677366,0.6222412829089528,0.563981319627811,0.025524048863299946,0.8568748571504151,0.23920674710575562,0.596682349178838,,,0.11531373818760547,0.49730598806066373,0.3397584416096433,,,,0.1514858242336509,0.16866030318775277,,0.10022403873592807,,,,,,0.04314243722700086,,,,0.04170611756924898,0.10111671475124079,0.3631187661171561,0.5552690805825653,,,,,,0.18350738524933902,,0.803739024392394,0.13874251685549757,,0.34374129272806464,0.27616963541236805,0.0005343118095690582,0.09786790228493593,0.6875331164567329,0.42976776100660163,0.019862604701650025,0.025248087186557956,,0.903248435123665,,0.07246548251432187,,0.1358797270769953,,,0.5226907804783888,0.06890160870158259,0.38799554444798745,,,0.029706252566476153,,,,,0.04873418524311371,0.9087001345345896,0.9836571551055707,0.549829704671596,0.006008759575472833,0.06236362732653328,,0.3222307819236566,0.5577444515065995,,0.5116243714522171,0.007615266755324942,0.6920343040621546,0.1095447612182472,0.7439207227641755,0.22669770311401838,0.12121755912422562,0.2886793054146684,
2006-06-14,0.9224788971006186,0.5594303778002464,0.9988597612310282,0.3207340993889399,0.47225677817355943,0.05695894463922435,0.9540008677877859,,0.6189767115523863,,0.15181542750556612,0.8527545523299943,0.7494449861245949,0.9359602839076363,0.8005259598650527,0.8853176402056632,0.9898695962756615,0.33441057366586474,0.6665147256194914,0.4403788490242491,,,0.5005149885909841,0.5108810329225395,0.23729870683723883,,,,0.936373657181041,0.7974656376134399,,0.6177827684001715,,,,,,0.9231342810518935,,,,0.960898420063496,0.8438854054034142,0.7986749707193632,0.9373611609950677,,,,,,0.30675543226248186,,0.9715261720345236,0.5242207875214652,,0.5356888888459669,0.8545841159659053,0.10568189786967519,0.9423157283041566,0.8867148972663498,0.7958154296895132,0.08850652986261198,0.1715246094821021,,0.7987062975983142,,0.9767478490452952,,0.7091559313006814,,,0.13954263612115492,0.12963282993375022,0.16934437314053544,,,0.4501358112155935,,,,,0.029760933803877274,0.7453508406694425,0.5927901263635393,0.7567582464020427,0.19938702697321664,0.8966264068576864,,0.3646811670525665,0.775482789377663,,0.8983740021439194,0.9354815694864821,0.7275044991265771,0.7378840770771353,0.11507188775028825,0.8117449309009974,0.9213266035148264,0.511503342211782,
