Date,AXP,VZ,BA,KO,BMY,CL,DIS,DOW,DD,FDX,F,GD,GE,HAL,IBM,JNJ,MCD,MRK,MMM,PEP,RTN,SLB,SO,TXN,Date.1,UTX,UIS,RSHCQ,OMX,BDK,KODK,CSC,NSM.2,ATI,ROK,GM,AIG,CI,IP,BAC2,BRK3,AVP,BHI,KHC,WMB,AEP,BAX,HPQ,NSC,ETR,CZR,INTC,HIG,HCA,ORCL,CSCO,BAC,MSFT,PG,CPB,C,WFC,HD,AMGN,HSH,HON,MS,EMC,TWX,EXC,JPM,PFE,MEDI,LEHMQ,AES,EL,USB,A,MO,MDT,GS,ALL,DVMT,CMCSA,TGT,S,CAT,XOM,WMT,WY,XRX,ABT,CVX,UPS
2003-11-03,0.7239082173007301,0.15361494190927016,0.7808476739699615,0.7591069894409127,0.47287977341110254,0.42354699306865534,0.8067486825543662,0.6172998602883694,0.6173257076255229,0.7694947226455473,0.6568645549032053,0.8198220970594097,0.2540722898443134,0.2668850234072979,0.5914794264168456,0.11307545823478243,0.8442379069102454,0.7769051098241843,0.4441278410910019,0.4765938371006282,0.9528950970890259,0.08150310373122133,0.8730327820940539,0.9404624240906382,0.9996571069272527,,0.9685348524666969,0.8953944954688652,0.7803301752637026,0.6837726602653342,,0.4664599147823279,0.971649695332478,0.5635530226399246,0.7480206610271346,,0.8761248270272259,0.04504112080518819,0.5748992097192753,0.7928501822804673,0.2972574998827139,0.8971293614058194,0.2619037965561676,,0.7984823558846562,0.6524194849710109,0.8196632164548516,0.843974802509456,0.9726468001532504,0.9631598145773472,,0.9713622009416357,0.8218532278593225,,0.8516931316177698,0.9523427114271178,0.6287365110831996,0.9757601712798405,0.14136768650306886,0.8987767452930625,0.8924538505649519,0.8938844471990507,0.8514987613870685,0.2421458509921922,0.3373183612764262,0.6651197020619051,0.9392750873417751,0.5409678168453586,0.9487620815813951,0.99906314942994,0.9780504703851507,0.47354231622701287,0.03570192154965389,0.9749098120970885,0.6878261526021477,0.36684853175793314,0.20677920834681973,0.6248538229909535,0.4750535541842688,0.1475586124783665,0.9467366975745478,0.9069366194451131,0.9069366194451131,0.16076174015052522,0.5786028565756859,,0.7397521393466702,0.5568445457603027,0.5470236528304206,0.3259055617588973,0.7356721245888731,0.6392680673777826,0.22658444379804055,0.33754778574574623
2003-11-04,0.3616516260879291,0.18040988457601595,0.34228093242951874,0.7044448264641032,0.07466332336678523,0.6229323905885006,0.24881016405970197,0.27806261896622686,0.2780122847643013,0.3844238878919743,0.6727362295456766,0.16134023602530728,0.3248237897648565,0.6457356345415921,0.24970081408952705,0.08477823983315119,0.9660473725823326,0.05675092539722429,0.8121824862988433,0.40963301937585045,0.21911351686158748,0.7134885778680865,0.11241010442319808,0.4513081123763393,0.6169144374767511,,0.7985232005122112,0.9410719181889157,0.42856607716801104,0.1501630214141104,,0.5977706761817976,0.3549023915519188,0.5803052655939731,0.4840701879838545,,0.18237351148067468,0.48121000157103144,0.287957408002398,0.5430009145796723,0.14289886513921343,0.37930963039093335,0.8547160512853642,,0.18099637078183559,0.1347008191100739,0.06026426995931887,0.7629167005755642,0.36846884122226936,0.4813589467870001,,0.311005331526961,0.15782762463990482,,0.5289582238688136,0.36464767715305224,0.18477148513100583,0.02131950266709509,0.3879910569401248,0.2525461298431925,0.686083793082579,0.02402763622449607,0.29043261735996434,0.49475979619985255,0.0642871193610231,0.38617399514736267,0.4369775168774773,0.6166387916913624,0.33470296340025363,0.008908240311540472,0.31333676535400945,0.287972285174652,0.27833581103442595,0.5614617904354482,0.8820795357121103,0.34636041046731425,0.22679066517733038,0.26439136398371665,0.39480325154029794,0.1309159392921221,0.4151754611944557,0.6543820754577598,0.6543820754577598,0.07199529441530986,0.20326434565147516,,0.7345136162642792,0.1165696036676416,0.2743270590776993,0.22878630680274448,0.23992700073333326,0.03392618643233862,0.4060775450967683,0.6911423798007978
2003-11-05,0.6338395035103579,0.4696409754284013,0.37804454508814955,0.5582910181645261,0.6296089952345005,0.04710807541504175,0.7971772029336373,0.5496378661903099,0.5496348130745148,0.5015804287628005,0.23756134764838246,0.4782544447212026,0.23307054315030312,0.8529062486950839,0.2097453712635499,0.5050366131986916,0.4881392439699521,0.21504452797483803,0.318865648777393,0.15232461486635987,0.6390079744561051,0.597597150390697,0.28851764203186064,0.8176431436356038,0.6148973244935159,,0.45139326404375457,0.6142355863644416,0.26576675969752966,0.6846214726555979,,0.18433872494489972,0.9184787706900294,0.2893390439146591,0.6232096872860567,,0.03973113067588419,0.9874380769239463,0.08151849612249938,0.1950293954705461,0.21760355449991933,0.47381858856408776,0.7086454065786758,,0.5755840505673393,0.17818740698692953,0.49547265953476743,0.6105929600620088,0.6191782016656998,0.2787499429107101,,0.58620664983381,0.40194382976771464,,0.7400863846996553,0.6585032672427235,0.8468726230733947,0.5804596241418926,0.44149054701851875,0.2280554414776456,0.6098408404670556,0.640416285017388,0.35457522788177087,0.6006228252836727,0.41951228433465515,0.20137468756776655,0.09751698603011398,0.4481268596879797,0.33421267003351096,0.3538843823208363,0.35651043932850385,0.6883648476907203,0.7859295475137733,0.34250435935901363,0.15132923439176885,0.6760536079946144,0.6409367658530583,0.18009063852641333,0.7884757472557956,0.23742046306325537,0.3390720656485775,0.5967021794169124,0.5967021794169124,0.4865021856537831,0.12754186365615608,,0.5229438480184266,0.15930425740321671,0.13311621550995473,0.052609518253787325,0.752457161980711,0.8372289011592982,0.28574323090670667,0.4168064871655263
2003-11-06,0.5158337314828506,0.11964631081622343,0.6976482686767653,0.5135832400829349,0.7898963713351482,0.38162396585238834,0.8708859319024997,0.6815969798883292,0.6816482079698468,0.9211315621865653,0.3788870413084863,0.5795875537167373,0.5062316926583046,0.21523717369172868,0.8812326834041936,0.524594351529497,0.26232639237565347,0.6289335682382787,0.7061182674694801,0.8832287926390274,0.3218764067677892,0.4090997111468403,0.17227509377998193,0.7118261381652569,0.6128617882575081,,0.5823222405579068,0.33458977480189833,0.46873063236273654,0.4542162065236136,,0.6675835549607366,0.4824425631223888,0.8467822827649198,0.9853431763385689,,0.35148958553807574,0.7438208033690756,0.15060473486506912,0.8733432522966427,0.9842784128632079,0.7434457886138679,0.6870002396525416,,0.05573132836914097,0.45456202804538826,0.5967250851095902,0.8303907388836441,0.9970462300301047,0.20600620195259572,,0.7596996666850948,0.998365328603248,,0.947980137298572,0.9888841310206096,0.8362063466461123,0.7285314837800101,0.5849442974061507,0.710152044142587,0.7582931236669594,0.5342002182368072,0.7062187889868404,0.4693869736089945,0.8892285446482207,0.5129439256385812,0.9148921464499996,0.4633692050565815,0.8887638640235399,0.1490991386615368,0.20965085306711478,0.6971755462207658,0.9470034971304432,0.669678454768296,0.10820209881628831,0.7599891686280204,0.8293279738658803,0.07774442694981035,0.6971012764809816,0.38226123785167326,0.7786375758593885,0.5158664746885709,0.5158664746885709,0.6458223184739107,0.717909104700261,,0.33591382039513484,0.3181886561862962,0.8459768666291002,0.08489532731791362,0.24041312040590765,0.43636067015099095,0.6986426112383793,0.8733969953862339
2003-11-07,0.03366077105890228,0.20919405315817205,0.48569834745653684,0.13273529033298004,0.25837417245379385,0.28156342696040004,0.46241771157806966,0.2294913315070345,0.22940244120850106,0.38068111074823985,0.6396444245276206,0.20844985407576863,0.1598632464239072,0.5603321876987302,0.10149179907108079,0.20106468475644318,0.4757743289595355,0.7164769046106915,0.22492596403667864,0.08903287163135101,0.5159398300438971,0.43880553828356983,0.14408225119828186,0.5853908723016812,0.6108076009244615,,0.5820760162498666,0.9064847167325394,0.7717769597848283,0.1828147753771079,,0.9739943968807443,0.3882568675206679,0.6860461287436389,0.4606417107986745,,0.009638389458461875,0.24663307027218556,0.16305243839454764,0.2581378521627827,0.6280083405174718,0.06922056131987261,0.6373261897696256,,0.00631845633971275,0.04213115293269612,0.7783148078930251,0.10399998147658811,0.5340962279104855,0.23937906585115154,,0.3764847104941442,0.02330488099485962,,0.13049935224323705,0.11319246223915597,0.09714708343735196,0.32508005430569575,0.15114299410436377,0.77044236367198,0.0037798595716017555,0.32956343665581206,0.5576228657377174,0.08459304079896413,0.4633726300575674,0.5028930053455201,0.8026426570607392,0.46327565118999425,0.6485771216144598,0.13852926995771392,0.17071259156968008,0.36059878165182907,0.15358466828791145,0.36368785854744096,0.9751976516523571,0.11457251359029853,0.352715401656327,0.2677232063398658,0.9994909851097422,0.15124937940880726,0.6263349752893097,0.45347874450696535,0.45347874450696535,0.8748519662682327,0.2722384644558655,,0.03485839642842067,0.3179414850339315,0.3761163401705373,0.7070786177807598,0.3501724908265381,0.06822283040237062,0.6546372896984768,0.7118634515122726
2003-11-10,0.14835022734755857,0.7656442867363916,0.42450497554140787,0.4574194280153442,0.4076000304372618,0.3060273209654174,0.18206473960670314,0.17355047405107304,0.1734522365884184,0.4015429112240391,0.5475647934991995,0.12088168056290105,0.5577280032484045,0.15699122641285926,0.9671183598779002,0.4270979501995996,0.43034862674215724,0.1517766969810058,0.3813556150694917,0.3999191621557993,0.12423825839924063,0.15572903520329337,0.6836239889622925,0.08823044025527826,0.9996569936222208,,0.3879929957384317,0.3771888315966411,0.8728171994774336,0.022444224700048275,,0.6748196942110077,0.09113708157946415,0.2572912257505351,0.03381030217255437,,0.923369140162352,0.036086891508431626,0.11905748774374929,0.11571875060342357,0.33573558264250275,0.4448076553728929,0.24028859637899938,,0.2840026820072279,0.20915758759684558,0.2531097761511585,0.011668655189515577,0.04664639368922705,0.8554233731585469,,0.24497574987913523,0.4618550105799815,,0.6883264111703538,0.35185296007350186,0.1467745297963854,0.37084467988862985,0.13265167197448452,0.8295608771835163,0.6271560558016431,0.3846698956751432,0.2448498267950086,0.16653369670095386,0.6565541463190694,0.057818335009385,0.5254148401169925,0.16185558633184877,0.20433511649507508,0.6987473186324964,0.2702565739269794,0.18095532223238853,0.16512082513368598,0.18344162007504544,0.05476602758025121,0.15784406730165795,0.4226528316483754,0.9508968340563781,0.15146721858905227,0.5013893420097996,0.21905369217911327,0.474344300497754,0.474344300497754,0.08710965152280543,0.6342784102130268,,0.3086585436249302,0.6736436808091861,0.31378329719765136,0.09798031135122726,0.10565978844082974,0.3676218686654138,0.10732221480177921,0.20000358905468513
2003-11-11,0.07989178871383824,0.4375761496155848,0.14592043481324957,0.3592410953295791,0.4463703195730698,0.8113517390383413,0.4204510019150525,0.25574788891250677,0.25557452582593987,0.2206389286795373,0.6558015111702523,0.4298857454820181,0.41695867521708885,0.4003178249839348,0.2321595114015874,0.8010036267245277,0.5579437994036998,0.7968103721733971,0.31343462241514414,0.8547330555806127,0.3435369237560326,0.598781927883137,0.08866897616515572,0.2484826442118591,0.6023996682978444,,0.22618831299114822,0.19917466133319814,0.19901865320064885,0.39831609457078376,,0.3837209226838613,0.40828485617619775,0.49462112738964714,0.46039400222700094,,0.5349361556295746,0.3954916025811788,0.5448356764713536,0.3297143515659659,0.6143107927389592,0.21603444703065913,0.47550532024900843,,0.49953676856666634,0.672167115490738,0.4820862208060283,0.6370876650896562,0.7935673427480208,0.10851274088137858,,0.547861682718118,0.2359392948156283,,0.4357846230391122,0.6062972776987955,0.3841630705166705,0.22981798483333923,0.42614649112933434,0.3607898985182005,0.09517330450941676,0.8315094377783708,0.38944674189565226,0.4413031989790859,0.655579046847278,0.4127944220447266,0.6838921811854439,0.32678231716750067,0.263159030296954,0.6310535622749751,0.6228874349454046,0.7954990399625149,0.24988765436267701,0.4334185552965307,0.7072915883921763,0.3223199691327101,0.9376959685528918,0.5596529384347487,0.15472233136077088,0.7899857054692053,0.4979486670126101,0.6525203709091204,0.6525203709091204,0.036821140284255295,0.7535369562980585,,0.42542276756552744,0.7625563213217568,0.5907915701078692,0.4868748324899189,0.4826145730176434,0.7342600823545564,0.6218231605437885,0.16661717857784825
2003-11-12,0.872857921624608,0.4696409754284013,0.9616777325500818,0.9179040204148015,0.9374264136379669,0.8098322814894071,0.746745500166524,0.7064497018039899,0.7065392788327707,0.6937472001148302,0.9963507961237407,0.8783299019958809,0.9534749263754873,0.5401352326095896,0.9322778422807635,0.839337548408651,0.9125935289288215,0.7454702712750296,0.6940249582132798,0.5948678413160874,0.9661468346585004,0.7362165213040133,0.47192712384774615,0.9413224326002387,0.6002486917654138,,0.943917542805847,0.9085434351718041,0.8753967126798365,0.5038021309716268,,0.9999404698024369,0.9085251662468781,0.7621780655865146,0.5688656614032719,,0.43835495016040205,0.4014769041790455,0.7957159404111385,0.8118160241856428,0.8078968037207305,0.5323076702973968,0.6588281176312599,,0.6628005593757863,0.874200791516512,0.594984699393426,0.6148868420449186,0.32633862428932325,0.24932496546520172,,0.88883689216497,0.5563578296833831,,0.8520490556648546,0.8903283649872307,0.6550452059899883,0.7910460171592079,0.8956843284991944,0.8279372284991959,0.46429592126291974,0.9573818708714241,0.519999982970494,0.9514884759867445,0.7619832778794344,0.9063882895276344,0.6607030202270254,0.9798267313731619,0.9676683500270276,0.1726200417259211,0.2702565739269794,0.9662459605054106,0.6915597820789874,0.6828969524307799,0.8997673828190831,0.7193716815515901,0.6508177623348785,0.5177890444242282,0.9937853778171726,0.8164857108598927,0.6679746118804049,0.21866712377715353,0.21866712377715353,0.5796369218873998,0.8231414344241501,,0.9365571120984939,0.4065420413572192,0.3028612362108663,0.7806175826692172,0.9552201624760012,0.6258975597328099,0.736493649220618,0.9096690412438555
2003-11-13,0.2691152118908481,0.08925013689428112,0.9407047904654942,0.31048470305586445,0.9121140192594375,0.5517881658535788,0.4345423049562708,0.33666176401068326,0.33661722207483846,0.83140564915388,0.6299963417352298,0.5936470209023693,0.1362295288555366,0.7010998168864446,0.680854881462914,0.9605086794643398,0.2633316727004722,0.9903549569059422,0.8237754000815765,0.055559738685444775,0.9943235237808608,0.9173382788982064,0.6024028292924785,0.21199851361108044,0.5980776268290456,,0.12674216875179034,0.27737989095151383,0.4484889207006185,0.1590841899425265,,0.812971393704517,0.17828483845314255,0.670410226960013,0.1679058911797609,,0.2362899689456428,0.27919479777691075,0.36775980028244964,0.33593241011532876,0.4584116405189778,0.72169637642241,0.6003196589261329,,0.3565865574572392,0.4544159842607837,0.9920092418876498,0.5707170381939711,0.3110877523405122,0.7671807597045911,,0.3344649792316129,0.3396552583962637,,0.1746858514964746,0.2688582304503451,0.2082716014277674,0.14157721027182615,0.18099649154731728,0.22170254188088862,0.23767661359500508,0.8320159996868268,0.08995065735539083,0.35834320260604036,0.48463410020280634,0.3660826757290616,0.41456447313462474,0.6154052832295412,0.3008866814198612,0.11067710405194653,0.4020540650333294,0.9907084045851775,0.9905441584704618,0.6817321292147144,0.3923822252102579,0.46844395193531907,0.5951848102965719,0.20203275360027118,0.3492395448693194,0.9974719058986521,0.279997823138477,0.24376598866968824,0.24376598866968824,0.44408812186304725,0.05569805316102343,,0.4123573570939523,0.7125030222777997,0.0020837659249246182,0.2722891870772206,0.20934589559878142,0.9984006905161341,0.8978829753755081,0.5074735325499812
2003-11-14,0.12318899217061262,0.9457895134160844,0.0979629932095689,0.23039179463742776,0.9818079891129892,0.07419835100460177,0.18144467039356924,0.7124602172595492,0.7125744648700508,0.4235241901628195,0.21207994353258275,0.06422848437606879,0.08455515061530061,0.4853288286965678,0.15835527741951563,0.9985812489884851,0.1086287794049612,0.9007147343619227,0.0896263616483652,0.31424587364267853,0.11960566830743818,0.4391015860396157,0.47192712384774615,0.007305211028333711,0.5958862218238654,,0.07015920721904378,0.28329026666007295,0.13085284424710547,0.40574361218926003,,0.18859269914799426,0.08853558047225402,0.41287471451409136,0.5628461230454693,,0.09065943754014741,0.49364014223028463,0.2725625834177098,0.005307649055239481,0.8386566543739805,0.6586900513992051,0.6070869154854144,,0.4364148549997943,0.2683000458064267,0.6573403185658739,0.22182670309363664,0.6006388162291614,0.034077081336022094,,0.06622256147734551,0.055791895086650674,,0.09343376216924149,0.1654257292630506,0.09345586426679675,0.24043628990965132,0.18293551369988853,0.03216554662767111,0.05554249016047712,0.07265424770239931,0.38712871364293094,0.02588124436135365,0.6125969881655958,0.11849093365777921,0.0016404821700714855,0.09748839914792355,0.24945003527844212,0.8167321825098219,0.09564062759910233,0.9341667254643317,0.0602214371440433,0.027865740055157177,0.3132861003473318,0.28554034701675346,0.409754534540617,0.85104730360791,0.58065588169576,0.07580280518121767,0.016884335853498852,0.9211259135491062,0.9211259135491062,0.41276945050439445,0.23026294909995176,,0.1981039788606172,0.18117045351466415,0.19844093492391263,0.2816327641169837,0.5277671024003311,0.7488789615676468,0.10769624782982082,0.24017025406210207
